3	2
4	2
4	3
4	4
5	3
5	4
6	2
6	3
6	4
6	8
6	9
6	10
7	3
7	4
7	8
7	9
7	10
7	12
7	13
7	14
7	15
7	16
7	34
7	35
7	36
7	37
7	38
8	2
8	3
8	4
8	8
8	9
8	10
8	11
8	12
8	14
9	2
9	3
9	4
9	9
9	12
9	14
10	2
10	3
10	4
10	10
11	2
11	3
11	4
11	12
12	2
12	3
12	4
12	8
12	9
12	10
12	11
12	12
12	13
12	14
13	1
13	2
14	1
14	2
15	1
15	2
16	1
16	2
17	2
18	2
19	1
19	2
20	1
20	2
20	3
20	4
21	1
21	2
22	1
22	13
22	15
22	16
22	19
22	26
22	30
22	31
22	32
23	1
23	13
23	15
23	16
23	19
23	30
23	31
23	32
24	8
24	9
24	10
24	13
24	14
24	15
24	16
25	1
25	2
26	1
27	1
27	30
27	31
28	1
29	1
30	1
30	2
31	1
31	2
32	1
32	2
32	30
32	31
32	32
33	1
33	30
33	31
33	32
34	3
34	4
34	8
34	9
34	10
34	12
34	13
34	14
34	15
34	17
34	26
35	3
35	4
35	5
35	6
35	8
35	9
35	10
35	11
35	12
35	13
35	14
35	15
35	17
35	26
35	34
36	3
36	4
36	5
36	6
36	8
36	9
36	10
36	11
36	12
36	13
36	14
36	15
36	16
36	17
36	18
36	26
36	34
37	3
37	4
37	5
37	6
37	8
37	9
37	10
37	11
37	12
37	13
37	14
37	15
37	16
37	17
37	18
37	26
37	34
38	3
38	4
38	5
38	8
38	9
38	10
38	12
38	13
38	14
38	15
38	17
38	18
38	19
38	26
39	3
39	4
39	6
39	8
39	9
39	10
39	11
39	12
39	13
39	14
39	16
39	18
39	26
39	34
39	35
39	36
39	37
39	38
39	39
40	3
40	4
40	6
40	8
40	9
40	10
40	11
40	12
40	13
40	14
40	16
40	18
40	26
40	34
40	35
40	36
40	37
40	38
40	39
40	40
41	5
41	6
41	7
41	8
41	9
41	10
41	11
41	12
41	13
41	14
41	15
41	16
41	17
41	18
41	20
41	22
41	23
41	24
41	25
41	26
41	30
41	31
41	34
41	35
41	36
41	37
41	38
41	39
41	40
41	41
41	42
41	43
41	44
41	45
41	49
41	57
41	58
42	5
42	6
42	8
42	9
42	10
42	11
42	12
42	13
42	14
42	15
42	16
42	17
42	18
42	22
42	23
42	24
42	25
42	26
42	27
42	31
42	34
42	35
42	36
42	37
42	38
42	39
42	40
42	42
42	49
42	59
42	64
43	5
43	6
43	7
43	8
43	9
43	10
43	11
43	12
43	13
43	14
43	15
43	16
43	18
43	19
43	22
43	23
43	24
43	25
43	26
43	30
43	31
43	34
43	35
43	36
43	37
43	38
43	39
43	40
43	42
43	43
43	49
43	63
43	64
44	5
44	6
44	7
44	8
44	9
44	10
44	11
44	12
44	13
44	14
44	15
44	16
44	18
44	19
44	22
44	23
44	24
44	25
44	26
44	27
44	28
44	31
44	34
44	35
44	36
44	37
44	38
44	39
44	40
44	42
44	43
44	44
44	49
44	56
44	57
45	5
45	6
45	7
45	8
45	9
45	10
45	11
45	12
45	13
45	14
45	15
45	16
45	18
45	19
45	22
45	23
45	24
45	25
45	26
45	28
45	29
45	30
45	31
45	33
45	34
45	35
45	37
45	38
45	39
45	40
45	42
45	43
45	44
45	45
45	49
45	55
45	57
45	67
46	5
46	6
46	7
46	8
46	9
46	10
46	11
46	12
46	13
46	14
46	15
46	16
46	18
46	19
46	20
46	21
46	22
46	23
46	24
46	25
46	26
46	27
46	28
46	29
46	30
46	31
46	33
46	34
46	35
46	36
46	37
46	38
46	39
46	40
46	41
46	42
46	43
46	44
46	45
46	46
46	49
46	53
46	54
46	55
46	56
46	57
46	58
46	59
46	60
46	61
46	62
46	63
46	64
46	65
46	66
47	5
47	7
47	8
47	9
47	10
47	11
47	12
47	13
47	14
47	15
47	16
47	17
47	18
47	19
47	20
47	21
47	22
47	23
47	24
47	25
47	26
47	27
47	28
47	29
47	30
47	31
47	33
47	34
47	35
47	38
47	40
47	41
47	42
47	43
47	44
47	45
47	46
47	47
47	49
47	55
48	6
48	8
48	9
48	10
48	11
48	12
48	13
48	14
48	15
48	16
48	18
48	22
48	23
48	24
48	25
48	26
48	27
48	28
48	31
48	34
48	35
48	36
48	42
48	43
48	44
48	45
48	46
48	47
48	49
48	53
48	54
48	55
48	56
48	57
48	59
48	60
48	61
48	62
48	63
48	64
48	65
48	66
49	8
49	9
49	10
49	11
49	12
49	13
49	14
49	15
49	16
49	17
49	18
49	19
49	22
49	23
49	24
49	25
49	26
49	27
49	28
49	30
49	31
49	34
49	35
49	39
49	48
49	49
50	5
50	6
50	8
50	9
50	10
50	11
50	12
50	13
50	14
50	15
50	16
50	17
50	18
50	19
50	22
50	23
50	24
50	25
50	26
50	27
50	28
50	29
50	30
50	31
50	33
50	34
50	35
50	37
50	38
50	39
50	40
50	41
50	42
50	43
50	44
50	45
50	46
50	47
50	48
50	49
50	51
50	52
50	53
50	54
50	55
50	58
50	59
50	60
50	61
50	62
50	63
50	64
50	65
50	66
51	5
51	6
51	7
51	8
51	9
51	10
51	11
51	12
51	13
51	14
51	15
51	16
51	17
51	18
51	19
51	22
51	23
51	24
51	25
51	26
51	27
51	28
51	29
51	30
51	31
51	33
51	34
51	35
51	37
51	38
51	39
51	40
51	41
51	42
51	43
51	44
51	45
51	46
51	47
51	48
51	49
51	52
51	53
51	54
51	58
51	59
51	60
51	61
51	62
51	63
51	64
51	65
51	66
52	5
52	6
52	8
52	9
52	10
52	11
52	12
52	13
52	14
52	15
52	16
52	17
52	18
52	19
52	22
52	23
52	24
52	25
52	26
52	27
52	28
52	29
52	30
52	31
52	33
52	34
52	35
52	38
52	39
52	40
52	41
52	42
52	43
52	44
52	45
52	46
52	47
52	49
52	53
52	55
52	58
52	59
52	60
52	61
52	62
52	63
52	64
52	65
52	66
53	8
53	9
53	10
53	11
53	12
53	13
53	14
53	15
53	16
53	18
53	22
53	24
53	26
53	27
53	28
53	29
53	30
53	31
53	33
53	34
53	40
53	42
53	43
53	44
53	45
53	49
54	8
54	9
54	11
54	12
54	13
54	14
54	15
54	16
54	22
54	25
54	26
54	28
54	30
54	31
54	43
54	44
54	45
55	8
55	9
55	10
55	11
55	12
55	13
55	14
55	16
55	22
55	24
55	25
55	26
55	27
55	28
55	30
55	31
55	33
55	43
56	9
56	11
56	12
56	13
56	14
56	15
56	16
56	18
56	20
56	22
56	24
56	26
56	27
56	33
57	9
57	10
57	11
57	12
57	13
57	14
57	15
57	16
57	18
57	22
57	26
57	31
58	8
58	9
58	10
58	11
58	12
58	13
58	14
58	15
58	16
58	18
58	22
58	24
58	26
58	31
58	34
58	42
58	43
58	44
58	45
58	49
58	58
58	64
59	8
59	9
59	10
59	11
59	12
59	13
59	14
59	15
59	16
59	18
59	21
59	22
59	24
59	25
59	26
59	28
59	29
59	30
59	31
59	33
59	34
59	39
60	6
60	8
60	9
60	10
60	11
60	12
60	13
60	14
60	15
60	16
60	18
60	19
60	21
60	22
60	24
60	25
60	26
60	33
60	34
60	39
60	40
60	42
60	43
60	44
60	45
60	54
60	57
60	60
60	63
61	5
61	8
61	9
61	10
61	11
61	12
61	13
61	14
61	15
61	16
61	19
61	21
61	22
61	24
61	25
61	26
61	31
61	34
61	39
61	40
61	42
61	43
61	44
61	45
61	53
61	54
61	57
61	63
62	8
62	9
62	10
62	11
62	12
62	13
62	14
62	15
62	16
62	18
62	21
62	22
62	24
62	25
62	26
62	29
62	34
62	39
62	40
62	63
63	8
63	9
63	10
63	11
63	12
